state,date,ML,Low_90,High_90,Low_50,High_50,cases
Indiana,2020-04-12,0.79,0.48,1.1400000000000001,0.67,0.9400000000000001,7928
Indiana,2020-04-13,0.78,0.47000000000000003,1.1400000000000001,0.68,0.96,8236
Indiana,2020-04-14,0.87,0.55,1.22,0.77,1.05,8527
Indiana,2020-04-15,1.06,0.74,1.41,0.96,1.24,8955
Indiana,2020-04-16,1.26,0.9500000000000001,1.61,1.1500000000000001,1.42,9542
Indiana,2020-04-17,1.34,1.03,1.67,1.24,1.51,10154
Indiana,2020-04-18,1.24,0.9400000000000001,1.57,1.1300000000000001,1.3900000000000001,10641
Indiana,2020-04-19,1.09,0.79,1.42,0.99,1.25,11210
Indiana,2020-04-20,0.9400000000000001,0.64,1.27,0.8300000000000001,1.09,11686
Indiana,2020-04-21,0.85,0.54,1.18,0.75,1.02,12097
Iowa,2020-03-08,4.0,1.58,8.290000000000001,2.83,5.57,3
Iowa,2020-03-09,3.2800000000000002,1.43,5.94,2.5100000000000002,4.4,8
Iowa,2020-03-10,2.73,1.19,4.86,2.13,3.67,13
Iowa,2020-03-11,2.59,1.1300000000000001,4.54,2.0300000000000002,3.46,14
Iowa,2020-03-12,2.33,1.0,4.14,1.8,3.11,16
Iowa,2020-03-13,2.2800000000000002,0.97,4.04,1.77,3.0500000000000003,17
Iowa,2020-03-14,2.23,0.93,3.94,1.71,2.96,18
Iowa,2020-03-15,2.32,0.99,4.01,1.73,2.98,22
Iowa,2020-03-16,2.37,1.03,4.01,1.86,3.1,22
Iowa,2020-03-17,2.39,1.05,3.95,1.81,3.0100000000000002,29
Iowa,2020-03-18,2.38,1.06,3.86,1.86,3.02,38
Iowa,2020-03-19,2.5500000000000003,1.27,4.0,2.05,3.18,44
Iowa,2020-03-20,2.5300000000000002,1.3,3.87,2.0300000000000002,3.09,45
Iowa,2020-03-21,2.56,1.4000000000000001,3.8200000000000003,2.13,3.13,68
Iowa,2020-03-22,2.52,1.4000000000000001,3.65,2.12,3.0500000000000003,90
Iowa,2020-03-23,2.4,1.3800000000000001,3.48,2.05,2.92,105
Iowa,2020-03-24,2.44,1.49,3.46,2.08,2.89,124
Iowa,2020-03-25,2.46,1.57,3.4,2.1,2.85,145
Iowa,2020-03-26,2.43,1.6,3.3000000000000003,2.12,2.82,179
Iowa,2020-03-27,2.49,1.69,3.2600000000000002,2.22,2.87,235
Iowa,2020-03-28,2.41,1.7,3.16,2.15,2.75,298
Iowa,2020-03-29,2.2600000000000002,1.59,2.95,2.0100000000000002,2.57,336
Iowa,2020-03-30,2.09,1.47,2.7600000000000002,1.86,2.39,424
Iowa,2020-03-31,1.9100000000000001,1.33,2.57,1.7,2.21,498
Iowa,2020-04-01,1.8,1.23,2.43,1.57,2.06,549
Iowa,2020-04-02,1.72,1.17,2.34,1.52,2.0,614
Iowa,2020-04-03,1.62,1.07,2.21,1.42,1.8900000000000001,699
Iowa,2020-04-04,1.59,1.05,2.17,1.3900000000000001,1.85,786
Iowa,2020-04-05,1.56,1.03,2.13,1.35,1.8,868
Iowa,2020-04-06,1.54,1.02,2.1,1.37,1.82,946
Iowa,2020-04-07,1.52,1.01,2.07,1.35,1.79,1048
Iowa,2020-04-08,1.51,1.01,2.05,1.34,1.77,1145
Iowa,2020-04-09,1.46,0.96,1.98,1.28,1.7,1270
Iowa,2020-04-10,1.4000000000000001,0.92,1.93,1.25,1.67,1388
Iowa,2020-04-11,1.3800000000000001,0.89,1.8800000000000001,1.21,1.62,1510
Iowa,2020-04-12,1.34,0.86,1.84,1.19,1.6,1587
Iowa,2020-04-13,1.33,0.85,1.82,1.1500000000000001,1.55,1710
Iowa,2020-04-14,1.37,0.91,1.87,1.22,1.62,1899
Iowa,2020-04-15,1.4000000000000001,0.9400000000000001,1.8800000000000001,1.25,1.6400000000000001,1995
Iowa,2020-04-16,1.62,1.18,2.1,1.46,1.84,2141
Iowa,2020-04-17,1.74,1.33,2.22,1.61,1.98,2332
Iowa,2020-04-18,1.95,1.54,2.38,1.82,2.17,2513
Iowa,2020-04-19,2.0100000000000002,1.6400000000000001,2.44,1.8800000000000001,2.21,2915
Iowa,2020-04-20,1.95,1.59,2.35,1.8,2.11,3175
Iowa,2020-04-21,1.84,1.49,2.22,1.71,2.0100000000000002,3641
Kansas,2020-03-07,,,,,,1
Kansas,2020-03-08,,,,,,1
Kansas,2020-03-09,,,,,,1
Kansas,2020-03-10,4.0,1.58,8.290000000000001,2.83,5.57,1
Kansas,2020-03-11,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,1
Kansas,2020-03-12,3.56,1.49,6.71,2.65,4.82,5
Kansas,2020-03-13,3.77,1.67,6.82,2.8000000000000003,4.95,6
Kansas,2020-03-14,3.47,1.52,6.07,2.69,4.6000000000000005,8
Kansas,2020-03-15,3.5100000000000002,1.6400000000000001,5.97,2.68,4.49,9
Kansas,2020-03-16,3.44,1.6300000000000001,5.63,2.75,4.43,11
Kansas,2020-03-17,3.5100000000000002,1.76,5.49,2.83,4.39,17
Kansas,2020-03-18,3.2600000000000002,1.71,5.0600000000000005,2.6,3.99,22
Kansas,2020-03-19,3.17,1.72,4.79,2.65,3.93,35
Kansas,2020-03-20,2.93,1.58,4.37,2.44,3.6,49
Kansas,2020-03-21,2.73,1.49,4.07,2.2800000000000002,3.35,57
Kansas,2020-03-22,2.72,1.56,3.98,2.29,3.29,66
Kansas,2020-03-23,2.73,1.6300000000000001,3.88,2.33,3.2600000000000002,82
Kansas,2020-03-24,2.73,1.71,3.79,2.37,3.23,99
Kansas,2020-03-25,2.75,1.82,3.73,2.43,3.22,132
Kansas,2020-03-26,2.73,1.8900000000000001,3.64,2.43,3.15,171
Kansas,2020-03-27,2.58,1.79,3.39,2.29,2.95,212
Kansas,2020-03-28,2.4,1.68,3.17,2.12,2.73,271
Kansas,2020-03-29,2.2,1.52,2.92,1.97,2.5500000000000003,332
Kansas,2020-03-30,2.02,1.35,2.68,1.79,2.34,373
Kansas,2020-03-31,1.9000000000000001,1.29,2.58,1.68,2.21,434
Kansas,2020-04-01,1.8,1.21,2.46,1.56,2.07,488
Kansas,2020-04-02,1.72,1.1400000000000001,2.36,1.5,2.0,554
Kansas,2020-04-03,1.68,1.12,2.31,1.48,1.97,624
Kansas,2020-04-04,1.6,1.03,2.19,1.4000000000000001,1.8800000000000001,701
Kansas,2020-04-05,1.59,1.04,2.18,1.3900000000000001,1.86,763
Kansas,2020-04-06,1.55,1.01,2.13,1.35,1.81,853
Kansas,2020-04-07,1.49,0.96,2.06,1.28,1.73,905
Kansas,2020-04-08,1.44,0.9,1.98,1.27,1.72,1055
Kansas,2020-04-09,1.33,0.8,1.87,1.1300000000000001,1.57,1116
Kansas,2020-04-10,1.19,0.68,1.75,1.0,1.44,1180
Kansas,2020-04-11,1.07,0.56,1.6400000000000001,0.86,1.3,1283
Kansas,2020-04-12,0.93,0.41000000000000003,1.5,0.75,1.2,1338
Kansas,2020-04-13,0.93,0.4,1.51,0.75,1.21,1383
Kansas,2020-04-14,1.02,0.48,1.6,0.8200000000000001,1.28,1439
Kansas,2020-04-15,1.1300000000000001,0.6,1.72,0.9400000000000001,1.4000000000000001,1502
Kansas,2020-04-16,1.27,0.72,1.82,1.1,1.56,1594
Kansas,2020-04-17,1.37,0.84,1.92,1.2,1.6500000000000001,1731
Kansas,2020-04-18,1.35,0.85,1.9100000000000001,1.18,1.62,1820
Kansas,2020-04-19,1.31,0.81,1.85,1.1300000000000001,1.56,1898
Kansas,2020-04-20,1.23,0.74,1.77,1.03,1.45,2031
Kansas,2020-04-21,1.16,0.66,1.68,0.98,1.4000000000000001,2115
Kentucky,2020-03-06,4.0,1.58,8.290000000000001,2.83,5.57,1
Kentucky,2020-03-07,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,1
Kentucky,2020-03-08,3.56,1.49,6.71,2.65,4.82,4
Kentucky,2020-03-09,3.77,1.67,6.82,2.8000000000000003,4.95,5
Kentucky,2020-03-10,3.47,1.52,6.07,2.69,4.6000000000000005,7
Kentucky,2020-03-11,3.25,1.46,5.64,2.52,4.2700000000000005,7
Kentucky,2020-03-12,3.08,1.3900000000000001,5.3100000000000005,2.41,4.05,11
Kentucky,2020-03-13,3.15,1.41,5.22,2.41,4.0,11
Kentucky,2020-03-14,2.95,1.35,4.91,2.24,3.72,18
Kentucky,2020-03-15,2.96,1.4000000000000001,4.83,2.35,3.7800000000000002,21
Kentucky,2020-03-16,2.77,1.29,4.51,2.2,3.54,22
Kentucky,2020-03-17,2.89,1.44,4.57,2.34,3.64,26
Kentucky,2020-03-18,3.02,1.59,4.5600000000000005,2.46,3.69,35
Kentucky,2020-03-19,3.02,1.71,4.46,2.5500000000000003,3.69,47
Kentucky,2020-03-20,2.94,1.73,4.25,2.49,3.5300000000000002,63
Kentucky,2020-03-21,2.81,1.67,3.97,2.39,3.34,84
Kentucky,2020-03-22,2.73,1.71,3.83,2.33,3.2,103
Kentucky,2020-03-23,2.67,1.72,3.67,2.3000000000000003,3.1,124
Kentucky,2020-03-24,2.62,1.75,3.5500000000000003,2.3000000000000003,3.04,157
Kentucky,2020-03-25,2.63,1.82,3.47,2.34,3.02,198
Kentucky,2020-03-26,2.54,1.79,3.31,2.29,2.92,248
Kentucky,2020-03-27,2.35,1.67,3.09,2.08,2.66,302
Kentucky,2020-03-28,2.22,1.56,2.89,1.99,2.54,394
Kentucky,2020-03-29,2.1,1.5,2.77,1.87,2.39,439
Kentucky,2020-03-30,1.96,1.36,2.57,1.75,2.25,480
Kentucky,2020-03-31,1.79,1.21,2.38,1.56,2.04,590
Kentucky,2020-04-01,1.71,1.17,2.32,1.5,1.97,682
Kentucky,2020-04-02,1.67,1.1300000000000001,2.25,1.47,1.93,755
Kentucky,2020-04-03,1.56,1.03,2.13,1.35,1.8,770
Kentucky,2020-04-04,1.61,1.09,2.17,1.44,1.8900000000000001,917
Kentucky,2020-04-05,1.6300000000000001,1.1,2.15,1.47,1.9100000000000001,1048
Kentucky,2020-04-06,1.6500000000000001,1.16,2.19,1.45,1.87,1057
Kentucky,2020-04-07,1.7,1.22,2.22,1.52,1.93,1289
Kentucky,2020-04-08,1.62,1.1500000000000001,2.12,1.45,1.85,1393
Kentucky,2020-04-09,1.53,1.08,2.0300000000000002,1.36,1.75,1525
Kentucky,2020-04-10,1.41,0.96,1.8900000000000001,1.27,1.6600000000000001,1702
Kentucky,2020-04-11,1.23,0.79,1.72,1.06,1.44,1851
Kentucky,2020-04-12,1.11,0.66,1.59,0.92,1.3,1963
Kentucky,2020-04-13,1.03,0.58,1.52,0.88,1.27,2048
Kentucky,2020-04-14,0.9500000000000001,0.5,1.45,0.78,1.17,2210
Kentucky,2020-04-15,0.99,0.53,1.49,0.84,1.24,2295
Kentucky,2020-04-16,1.1400000000000001,0.6900000000000001,1.6500000000000001,1.0,1.4000000000000001,2429
Kentucky,2020-04-17,1.24,0.79,1.74,1.08,1.47,2522
Kentucky,2020-04-18,1.27,0.8300000000000001,1.76,1.09,1.47,2707
Kentucky,2020-04-19,1.3,0.86,1.78,1.1500000000000001,1.53,2960
Kentucky,2020-04-20,1.2,0.75,1.6500000000000001,1.03,1.4000000000000001,3050
Kentucky,2020-04-21,1.1300000000000001,0.7000000000000001,1.6,0.97,1.34,3193
Louisiana,2020-03-09,4.0,1.58,8.290000000000001,2.83,5.57,1
Louisiana,2020-03-10,3.77,1.78,6.48,2.96,4.94,6
Louisiana,2020-03-11,3.91,2.08,6.0200000000000005,3.17,4.82,13
Louisiana,2020-03-12,3.66,2.11,5.34,3.1,4.45,14
Louisiana,2020-03-13,3.47,2.16,4.89,2.96,4.09,36
Louisiana,2020-03-14,3.36,2.2,4.54,2.95,3.92,77
Louisiana,2020-03-15,3.31,2.34,4.37,2.98,3.8200000000000003,103
Louisiana,2020-03-16,3.21,2.36,4.12,2.85,3.5700000000000003,137
Louisiana,2020-03-17,3.17,2.43,3.97,2.88,3.5100000000000002,196
Louisiana,2020-03-18,3.22,2.5500000000000003,3.89,2.96,3.5100000000000002,280
Louisiana,2020-03-19,2.98,2.4,3.59,2.77,3.2600000000000002,392
Louisiana,2020-03-20,2.89,2.37,3.44,2.7,3.14,537
Louisiana,2020-03-21,2.66,2.2,3.18,2.48,2.88,763
Louisiana,2020-03-22,2.57,2.12,3.02,2.4,2.77,837
Louisiana,2020-03-23,2.5500000000000003,2.15,2.99,2.42,2.77,1172
Louisiana,2020-03-24,2.48,2.1,2.88,2.34,2.66,1388
Louisiana,2020-03-25,2.39,2.04,2.77,2.2600000000000002,2.56,1795
Louisiana,2020-03-26,2.14,1.8,2.49,2.0300000000000002,2.32,2305
Louisiana,2020-03-27,1.83,1.5,2.17,1.72,2.0,2746
Louisiana,2020-03-28,1.86,1.54,2.19,1.75,2.02,3315
Louisiana,2020-03-29,2.0,1.7,2.33,1.8900000000000001,2.15,3540
Louisiana,2020-03-30,2.7,2.42,3.0,2.6,2.84,4025
Louisiana,2020-03-31,2.8000000000000003,2.5500000000000003,3.0700000000000003,2.72,2.94,5237
Louisiana,2020-04-01,2.7600000000000002,2.5300000000000002,3.0,2.69,2.89,6424
Louisiana,2020-04-02,2.17,1.96,2.4,2.09,2.27,9150
Louisiana,2020-04-03,1.68,1.48,1.9100000000000001,1.62,1.8,10297
Louisiana,2020-04-04,1.17,0.96,1.3900000000000001,1.1,1.28,12496
Louisiana,2020-04-05,0.8,0.58,1.02,0.71,0.89,13010
Louisiana,2020-04-06,0.53,0.32,0.78,0.46,0.65,14867
Louisiana,2020-04-07,0.59,0.36,0.8300000000000001,0.52,0.72,16284
Louisiana,2020-04-08,0.42,0.18,0.66,0.34,0.54,17030
Louisiana,2020-04-09,0.47000000000000003,0.22,0.72,0.39,0.6,18283
Louisiana,2020-04-10,0.18,0.01,0.42,0.12,0.31,19253
Louisiana,2020-04-11,0.07,0.0,0.34,0.01,0.15,20014
Louisiana,2020-04-12,0.07,0.0,0.33,0.03,0.17,20595
Louisiana,2020-04-13,0.05,0.0,0.32,0.01,0.14,21016
Louisiana,2020-04-14,0.18,0.01,0.44,0.08,0.27,21518
Louisiana,2020-04-15,0.39,0.11,0.7000000000000001,0.29,0.54,21951
Louisiana,2020-04-16,0.58,0.28,0.92,0.49,0.76,22532
Louisiana,2020-04-17,0.77,0.45,1.09,0.67,0.9400000000000001,23118
Louisiana,2020-04-18,0.75,0.44,1.08,0.66,0.93,23580
Louisiana,2020-04-19,0.76,0.46,1.11,0.66,0.93,23928
Louisiana,2020-04-20,0.73,0.41000000000000003,1.06,0.62,0.89,24523
Louisiana,2020-04-21,0.73,0.41000000000000003,1.07,0.6,0.87,24854
Maine,2020-03-12,4.0,1.58,8.290000000000001,2.83,5.57,1
Maine,2020-03-13,3.97,1.71,7.29,2.9,5.23,2
Maine,2020-03-14,4.12,1.96,6.87,3.25,5.32,3
Maine,2020-03-15,3.67,1.83,5.88,2.93,4.63,12
Maine,2020-03-16,3.5300000000000002,1.84,5.41,2.82,4.3100000000000005,17
Maine,2020-03-17,3.18,1.71,4.84,2.5500000000000003,3.85,32
Maine,2020-03-18,2.92,1.58,4.4,2.38,3.5500000000000003,43
Maine,2020-03-19,2.63,1.41,3.99,2.16,3.23,52
Maine,2020-03-20,2.58,1.4000000000000001,3.83,2.16,3.17,57
Maine,2020-03-21,2.37,1.27,3.5500000000000003,1.93,2.87,70
Maine,2020-03-22,2.33,1.29,3.47,1.94,2.84,89
Maine,2020-03-23,2.2800000000000002,1.29,3.37,1.93,2.79,107
Maine,2020-03-24,2.11,1.16,3.14,1.78,2.6,118
Maine,2020-03-25,2.07,1.16,3.0700000000000003,1.76,2.5500000000000003,142
Maine,2020-03-26,2.07,1.2,3.04,1.77,2.5300000000000002,155
Maine,2020-03-27,2.05,1.19,2.95,1.76,2.49,168
Maine,2020-03-28,2.06,1.24,2.93,1.78,2.48,211
Maine,2020-03-29,2.0,1.23,2.85,1.74,2.41,253
Maine,2020-03-30,1.8800000000000001,1.1400000000000001,2.7,1.61,2.25,275
Maine,2020-03-31,1.84,1.1,2.6,1.58,2.2,303
Maine,2020-04-01,1.72,1.01,2.47,1.45,2.05,344
Maine,2020-04-02,1.62,0.93,2.36,1.37,1.96,376
Maine,2020-04-03,1.51,0.8300000000000001,2.24,1.26,1.84,432
Maine,2020-04-04,1.37,0.7000000000000001,2.1,1.1400000000000001,1.72,456
Maine,2020-04-05,1.22,0.55,1.95,0.99,1.57,470
Maine,2020-04-06,1.12,0.45,1.86,0.87,1.45,499
Maine,2020-04-07,1.06,0.37,1.79,0.8200000000000001,1.41,519
Maine,2020-04-08,1.05,0.33,1.76,0.8200000000000001,1.42,537
Maine,2020-04-09,1.07,0.35000000000000003,1.8,0.81,1.41,560
Maine,2020-04-10,1.1500000000000001,0.44,1.9100000000000001,0.91,1.52,586
Maine,2020-04-11,1.24,0.51,1.97,0.97,1.57,616
Maine,2020-04-12,1.32,0.63,2.08,1.03,1.62,633
Maine,2020-04-13,1.33,0.63,2.05,1.11,1.7,698
Maine,2020-04-14,1.31,0.63,2.0300000000000002,1.09,1.67,734
Maine,2020-04-15,1.22,0.56,1.95,0.98,1.55,770
Maine,2020-04-16,1.12,0.45,1.83,0.89,1.46,796
Maine,2020-04-17,0.9500000000000001,0.26,1.62,0.71,1.28,827
Maine,2020-04-18,0.85,0.17,1.51,0.63,1.21,847
Maine,2020-04-19,0.78,0.12,1.44,0.52,1.1,867
Maine,2020-04-20,0.7000000000000001,0.06,1.34,0.42,1.0,875
Maine,2020-04-21,0.64,0.04,1.3,0.35000000000000003,0.93,888
Maryland,2020-03-05,,,,,,3
Maryland,2020-03-06,4.0,1.58,8.290000000000001,2.83,5.57,3
Maryland,2020-03-07,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,3
Maryland,2020-03-08,3.56,1.49,6.71,2.65,4.82,5
Maryland,2020-03-09,3.77,1.67,6.82,2.8000000000000003,4.95,6
Maryland,2020-03-10,3.47,1.52,6.07,2.69,4.6000000000000005,9
Maryland,2020-03-11,3.5100000000000002,1.6400000000000001,5.97,2.68,4.49,13
Maryland,2020-03-12,3.44,1.6300000000000001,5.63,2.75,4.43,13
Maryland,2020-03-13,3.3200000000000003,1.62,5.29,2.59,4.12,18
Maryland,2020-03-14,3.16,1.59,4.96,2.47,3.87,27
Maryland,2020-03-15,3.2800000000000002,1.78,4.94,2.67,3.98,32
Maryland,2020-03-16,3.34,1.94,4.82,2.77,3.96,39
Maryland,2020-03-17,3.33,2.08,4.66,2.88,3.95,57
Maryland,2020-03-18,3.25,2.14,4.43,2.8000000000000003,3.74,85
Maryland,2020-03-19,3.13,2.14,4.17,2.79,3.63,108
Maryland,2020-03-20,2.92,2.04,3.86,2.6,3.35,150
Maryland,2020-03-21,2.68,1.86,3.5100000000000002,2.38,3.06,195
Maryland,2020-03-22,2.5100000000000002,1.78,3.31,2.25,2.88,245
Maryland,2020-03-23,2.52,1.82,3.23,2.2600000000000002,2.84,290
Maryland,2020-03-24,2.62,1.98,3.2800000000000002,2.41,2.95,349
Maryland,2020-03-25,2.87,2.29,3.47,2.68,3.17,423
Maryland,2020-03-26,2.86,2.33,3.39,2.68,3.12,581
Maryland,2020-03-27,2.68,2.22,3.19,2.52,2.92,775
Maryland,2020-03-28,2.41,1.97,2.87,2.25,2.62,1066
Maryland,2020-03-29,2.17,1.75,2.6,2.0100000000000002,2.36,1244
Maryland,2020-03-30,1.98,1.58,2.4,1.84,2.18,1414
Maryland,2020-03-31,1.94,1.55,2.34,1.82,2.15,1662
Maryland,2020-04-01,1.9000000000000001,1.54,2.31,1.78,2.1,1985
Maryland,2020-04-02,1.92,1.57,2.31,1.81,2.12,2331
Maryland,2020-04-03,1.85,1.51,2.22,1.71,2.0,2758
Maryland,2020-04-04,1.6600000000000001,1.33,2.02,1.56,1.85,3125
Maryland,2020-04-05,1.79,1.46,2.13,1.68,1.96,3609
Maryland,2020-04-06,1.83,1.53,2.18,1.73,2.0,4045
Maryland,2020-04-07,1.9000000000000001,1.61,2.23,1.81,2.07,4371
Maryland,2020-04-08,1.87,1.59,2.18,1.79,2.04,5529
Maryland,2020-04-09,1.6400000000000001,1.36,1.93,1.55,1.79,6185
Maryland,2020-04-10,1.4000000000000001,1.11,1.67,1.28,1.51,6968
Maryland,2020-04-11,1.1400000000000001,0.87,1.44,1.02,1.25,7694
Maryland,2020-04-12,0.8300000000000001,0.56,1.1400000000000001,0.74,0.98,8225
Maryland,2020-04-13,0.8300000000000001,0.56,1.1500000000000001,0.72,0.96,8936
Maryland,2020-04-14,0.9,0.61,1.2,0.8200000000000001,1.07,9472
Maryland,2020-04-15,1.03,0.74,1.33,0.9400000000000001,1.19,10032
Maryland,2020-04-16,1.11,0.8300000000000001,1.42,1.0,1.24,10784
Maryland,2020-04-17,1.1500000000000001,0.87,1.45,1.05,1.29,11572
Maryland,2020-04-18,1.09,0.8200000000000001,1.4000000000000001,1.0,1.24,12308
Maryland,2020-04-19,1.02,0.75,1.33,0.93,1.17,12830
